,InletMethod,SMILES,RetentionTime,MolPol,IES,IsPublic,SampleID
20795,5min_10_40_EP_sol6,CCN(CC)CCNC(=O)c1ccc(Nc2nc(Nc3cc(cnc3F)N4C[C@@H]5C[C@H]4CN5C)ncc2C)cc1,176.6052,392.50586396820006,-0.5062959536318841,Y,SN1046454277
20797,5min_10_40_EP_sol6,CN1CCc2ccc(Nc3nc(Nc4cc(cnc4F)N5C[C@@H]6C[C@H]5CN6C)ncc3C)cc2C1,169.31099999999995,341.61399995493815,-0.3840453985308636,Y,SN1046454395
20831,5min_10_40_EP_sol6,CCCc1cc(ccc1O)C(=O)O,226.6212,126.00282304875631,-0.17598303826133552,Y,SN1051332088
20832,5min_10_40_EP_sol6,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3CCN(Cc3s2)S(=O)(=O)C(C)C)cc1,178.68900000000005,320.1755257993044,-0.3985694448396783,Y,SN1051332192
20848,Standard_3min_col2_alk,CC(C)C[C@H](CO)Nc1nc(C[C@H](C)c2ccc(cc2)C3COC3)nc(NS(=O)(=O)C)n1,78.81479999999998,323.3288803876523,-0.4692335203615214,Y,SN1047627028
20860,Standard_3min_col3_sur,COC(=O)Cc1ccc(cc1)S(=O)(=O)N,57.7632,148.79820399366952,-0.25484399843017363,Y,SN1051410139
20921,Standard_3min_col2_alk,CCS(=O)(=O)c1ccc(CNC(=O)c2ccc3CN(Cc3c2)C(=O)OCc4ccccc4)cc1,179.0142,339.6334139285487,-0.3845614377339485,Y,SN1050824580
20922,Standard_3min_col2_alk,CCS(=O)(=O)c1ccc(CNC(=O)c2ccc3CNCc3c2)cc1,61.9728,246.2589173026146,-0.30276963545354857,Y,SN1050824594
20923,Standard_3min_col2_alk,CC(C)N1CC(Cc2ccccc2)C1,108.285,154.9772288761301,-0.1060651419420756,Y,SN1050824509
20924,Standard_3min_col2_alk,OC(=O)Cc1cccc(OCCCNC2=C(c3ccccc3)S(=O)(=O)N(CCc4ccccc4)C2=O)c1,77.9778,366.90033247967636,-0.4359117369103371,Y,SN1050824613
20925,Standard_3min_col2_alk,Nc1ncc(nc1C(=O)Nc2cccnc2)c3ccc(cc3)S(=O)(=O)N4CCN(CC4)C(=O)CCCSSCCCC(=O)O,63.6582,444.0277664471456,-0.6295335857296023,Y,SN1050824627
20926,5min_10_40_EP_sol6,COc1ccc(NC(=O)CCN2N=C(CC(C)C)c3ccccc3C2=O)cc1,125.547,276.74747826419184,-0.30483372457536045,Y,SN1050824731
20927,5min_10_40_EP_sol6,CC(C)CC1=NN(CCC(=O)NCc2ccccc2)C(=O)c3ccccc13,112.0008,272.01105096017255,-0.28423330068550345,Y,SN1050824745
20928,5min_10_40_EP_sol6,COc1ccc(NC(=O)CCN2N=C(C)c3ccccc3C2=O)cc1,139.09320000000002,241.38348825035038,-0.27480920743441456,Y,SN1050824759
20929,5min_10_40_EP_sol6,CC1=NN(CCC(=O)NCc2ccccc2)C(=O)c3ccccc13,125.547,236.6345192600946,-0.2548085965199478,Y,SN1050824863
20930,5min_10_40_EP_sol6,CC(=O)N[C@@H](C1CNC1)c2ccccc2,125.547,153.54440057017774,-0.1927762297080398,Y,SN1050824877
20932,5min_10_40_EP_sol6,CCS(=O)(=O)c1ccc(CNC(=O)c2cnc(s2)c3ccccc3c4cccc(c4)C#N)cc1,184.941,350.30506338473344,-0.33803661052811457,Y,SN1050824995
20934,Standard_3min_col3_sur,CCCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CO)C(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CS)C(=O)N,54.3972,775.6646929835136,-1.734667694600127,Y,SN1050825014
20936,Standard_3min_col2_alk,CC(C)CN1C(=O)C(=C(c2ccccc2)S1(=O)=O)NCCCOc3cccc(CC(=O)O)c3,77.973,327.378708947593,-0.42896202929797583,Y,SN1050825132
20938,Standard_3min_col2_alk,CCN1C(=O)C(=C(c2ccccc2)S1(=O)=O)NCCCOc3cccc(CC(=O)O)c3,69.55199999999999,303.861117450186,-0.4074212192915456,Y,SN1050825250
20939,Standard_3min_col2_alk,NS(=O)(=O)CC(F)(F)F,175.6512,71.10445846038179,-0.18037326399490494,Y,SN1050825264
20940,Standard_3min_col2_alk,NS(=O)(=O)[C@@H]1CCOC1,179.019,90.70151852503227,-0.2058622090396844,Y,SN1050825278
20952,Standard_3min_col2_alk,NS(=O)(=O)CC1CC1,46.8168,85.75842022805904,-0.18298326215248134,Y,SN1046580608
20967,Standard_3min_col3_sur,FC(F)(F)c1ccnc(NCCNC(=O)Cc2ccccc2Cl)n1,102.3918,216.9587767670412,-0.2964076287832008,Y,SN1046522005
20974,Standard_3min_col3_sur,OC1(CCN(CC1)C(=O)[C@H]2NC[C@@H]2c3ccccc3)c4ccccc4,67.872,251.96669772699744,-0.2680508577106239,Y,SN1046042687
20979,Standard_3min_col3_sur,COC(=O)[C@H](NCc1oc(cc1)c2cccc(C)c2C(=O)N3CCC(CC3)(C#N)c4ccc(Br)cc4F)c5cccs5,138.6018,420.2971364332179,-0.40104668654807546,Y,SN1046522005
20986,Standard_3min_col2_alk,CC(=O)N[C@@H](C1CNC1)c2ccccc2,111.6552,153.54440057017774,-0.1927762297080398,Y,SN1046042687
20997,5min_10_40_Luna_sol6,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc3cccc(Br)c3s2)cc1,221.4108,275.01495145952634,-0.24283107990589145,Y,SN1046453758
21013,Standard_3min_col3_sur,CCOC(=O)N1CCC(CC1)Nc2nc3ccccc3n2Cc4ccc(F)cc4,80.4972,279.7871052355473,-0.32795650744957505,Y,SN1050710228
21031,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3CCN(Cc3s2)C(=O)CCOC)cc1,75.4452,309.148003655693,-0.37860028158827264,Y,SN1047325723
21059,5min_10_40_Luna_sol6,CS(=O)(=O)c1cc(Cl)ccc1N2CCN(CC2)c3ncccc3NCCC4CCOCC4,119.295,332.4639871854161,-0.3783524809342714,Y,SN1046581377
21061,Standard_3min_col2_alk,CCNS(=O)(=O)c1ccc(CC(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F)cc1,83.87100000000002,275.46370950279334,-0.41214167014273206,Y,SN1048685998
21065,Standard_3min_col2_alk,OC(c1ccc(NC(=O)Cc2ccc(cc2)S(=O)(=O)NCC(F)(F)F)cc1)(C(F)(F)F)C(F)(F)F,76.2882,279.53833495921714,-0.4386733177400963,Y,SN1050222031
21068,Standard_3min_col2_alk,O=C(N[C@H]1CCNC1)c2ccncn2,38.3988,132.79268495608852,-0.2353315467871761,Y,SN1045594617
21069,Standard_3min_col2_alk,CC(C)(C)OC(=O)NCCOCCOCCn1c(Sc2ccc3nnnn3n2)nnc1c4ccc(cc4)C(C)(C)C,115.0248,402.5490891615502,-0.4505915363154122,Y,SN1046455452
21071,Standard_3min_col2_alk,Cc1nc(N)n(n1)C(=O)NCCc2ccc(cc2)c3ccccc3,107.4432,238.44194823502926,-0.296502190855562,Y,SN1044899174
21123,5min_10_40_EP_sol6,C[C@@H](C1CC1)N2Cc3cc(cc(NS(=O)(=O)Cc4ccccc4)c3C2=O)c5sc(NC(=O)C)nc5C,181.8168,366.8787219582426,-0.4221000491906059,Y,SN1050710629
21148,Standard_3min_col2_alk,OC(=O)Cc1cccc(OCCCNC2=C(c3ccccc3)S(=O)(=O)N(C4CCCCC4)C2=O)c1,88.92,346.07674626591387,-0.4416413526220037,Y,SN1051409960
21154,Standard_3min_col2_alk,CS(=O)(=O)c1cc(Cl)ccc1N2CCN(CC2)c3ncccc3NC(=O)O[C@@H]4CCS(=O)(=O)C4,95.6538,339.91409998257075,-0.4694711445823506,Y,SN1051410139
21168,Standard_3min_col2_alk,CS(=O)(=O)c1cc(Cl)ccc1N2CCN(CC2)c3ncccc3NC(=O)Nc4ccccc4,111.65700000000001,335.35754023057314,-0.3989515886216325,Y,SN1046580608
21187,5min_10_40_EP_sol6,CS(=O)(=O)c1cc(Cl)ccc1N2CCN(CC2)c3ncccc3NCC(F)(F)F,267.2592,276.9712117552085,-0.3589411302771165,Y,SN1050820376
21189,5min_10_40_EP_sol6,CS(=O)(=O)c1cc(Cl)ccc1N2CCN(CC2)c3ncccc3NCCN4C(=O)c5ccccc5C4=O,153.681,367.8097343031563,-0.43736694263987297,Y,SN1050820494
21198,5min_10_40_EP_sol6,CN1C(=O)N(C)c2ncn(CCNc3cccnc3N4CCN(CC4)c5ccc(Cl)cc5S(=O)(=O)C)c2C1=O,166.185,382.3152860172739,-0.5154315991075763,Y,SN1050820895
21202,5min_10_40_EP_sol6,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCOCCOCCOCCN)c3cc(Cl)cc(Cl)c3C1,175.563,421.69206490490876,-0.5302834026266569,Y,SN1046522005
21209,Standard_3min_col2_alk,COc1cc(OC)cc(c1)C(=O)NCCc2cn(Cc3ccccc3)c4ccccc24,122.601,312.2897718342145,-0.2827305131791899,Y,SN1046042687
21229,Standard_3min_col2_alk,COc1cc(cnc1C(=O)c2cccc(c2)C(=O)O)N(CC(C)C)c3cc(ccc3F)C(F)(F)F,81.3408,310.08907667171064,-0.3695945770389975,Y,SN1046453909
21230,Standard_3min_col2_alk,COc1cc(cnc1C(=O)c2cccc(c2)C(=O)O)N(CCC(F)(F)F)c3cc(ccc3F)C(F)(F)F,77.973,302.0537002290925,-0.3942456074239121,Y,SN1046454013
21231,Standard_3min_col2_alk,COc1cc(cnc1C(=O)C2CC2C(=O)O)N(CC(C)(F)F)c3ccc(F)c4ccccc34,71.2392,292.5597262087004,-0.360562543154044,Y,SN1046454027
21236,Standard_3min_col3_sur,N[C@H](CN1CC(CO)C1)c2ccccc2,8.9268,156.7227278450495,-0.2056861533434875,Y,SN1046454277
21238,Standard_3min_col3_sur,Cn1cncc1S(=O)(=O)N,15.663,100.41226651902856,-0.21320627717116214,Y,SN1046454395
21259,Standard_3min_col2_alk,COc1ccc(cc1)[C@@H](C)NC(=O)[C@@H](CCN)NC(=O)Cc2cccc(F)c2,83.868,273.0898872573975,-0.39345709072556173,Y,SN1046453758
21270,Standard_3min_col2_alk,COc1ccc(cc1)[C@@H](C)NC(=O)[C@@H](CCN)NC(=O)c2oc(cc2)c3ccccc3,97.3398,306.0780572136293,-0.39997078307025263,Y,SN1046581377
21272,Standard_3min_col2_alk,COc1ccc(cc1)[C@@H](C)NC(=O)[C@@H](CCN)NC(=O)CNC(=O)c2ccc(OC)cc2,78.816,311.93786254231566,-0.4920742377872289,Y,SN1048685998
21308,5min_10_40_EP_sol6,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3CCN(Cc3s2)C(=O)C4CCOCC4)cc1,175.563,327.82761387236684,-0.3855344683360136,Y,SN1046455452
21309,5min_10_40_EP_sol6,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3CCN(Cc3s2)C(=O)CC(F)(F)F)cc1,172.43699999999995,296.276948257133,-0.3655586259477834,Y,SN1044899174
21311,5min_10_40_EP_sol6,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3CCN(Cc3s2)C(=O)Cn4nc(C)c(C)c4C)cc1,172.43699999999995,360.8929575285993,-0.4074578909009109,Y,SN1046581231
21316,5min_10_40_EP_sol6,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3CCN(Cc3s2)C(=O)CC4CC4)cc1,172.43699999999995,311.04421634752117,-0.3501080657375569,Y,SN1048685616
21322,5min_10_40_EP_sol6,COC(=O)c1ccc(CCCc2ccc(NC(=O)c3c4CCCCc4sc3NC(=O)c5cccc(c5)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)C(=O)Nc7sc8CCCCc8c7C(=O)Nc9ccc(CCCc%10ccc(cc%10)C(=O)OC)cc9)cc2)cc1,227.736,1158.6642074419815,-1.4979397333881903,Y,SN1048685998
21324,5min_10_40_EP_sol6,CO[C@H](C(=O)N[C@H](CCN)C(=O)N1CCCc2ncccc2C1)c3ccccc3,141.1782,287.08060835174325,-0.3970635378931641,Y,SN1046520948
21359,5min_10_40_Luna_sol6,CO[C@H](C(=O)N[C@H](CCN)C(=O)NCc1ccc(Cl)c(Cl)c1)c2ccccc2,233.916,286.12087166421037,-0.3577598226455709,Y,SN1047872358
21360,5min_10_40_Luna_sol6,CO[C@H](C(=O)N[C@H](CCN)C(=O)N[C@H](C)c1ccc(cc1)C(F)(F)F)c2ccccc2,181.8162,288.10272697094797,-0.4312600074540649,Y,SN1047872462
21380,5min_10_40_EP_sol6,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3CCN(CCCOC)Cc3s2)cc1,151.5972,307.461240519094,-0.3490837916177441,Y,SN1051409960
21386,5min_10_40_EP_sol6,CCOC(=O)C1CC1CN2CCc3cc(sc3C2)C(=O)NCc4ccc(cc4)S(=O)(=O)CC,159.9348,339.4479917098471,-0.4000305785974277,Y,SN1051410139
21397,Standard_3min_col2_alk,CCNc1cccnc1N2CCN(CC2)c3ccc(Cl)cc3S(=O)(=O)C,118.3878,273.4937563424168,-0.3126053307870566,Y,SN1050709261
21405,Standard_3min_col2_alk,C[C@H](N1CCC(CNc2cccnc2N3CCN(CC3)c4ccc(Cl)cc4S(=O)(=O)C)CC1)C(F)(F)F,142.8108,363.7447845778669,-0.4429978290977558,Y,SN1047626995
21422,5min_10_40_Luna_sol6,CN1C(=O)C(=O)C(c2ccccc2)S1(=O)=O,219.3282,152.74408652828484,-0.21644818225864554,Y,SN1050709261
21429,5min_10_40_Luna_sol6,N[C@H](CN1CC(O)C1)c2ccc(Cl)cc2,271.4292,157.1981335886796,-0.1973545270679327,Y,SN1051201275
21430,5min_10_40_Luna_sol6,CC(C)C[C@H](CO)Nc1nc(C[C@H](C)c2ccc(cc2)C(F)(F)F)nc(NS(=O)(=O)C)n1,149.5128,303.4565414683454,-0.4765663856004481,Y,SN1051201308
21431,5min_10_40_EP_sol6,COc1c(F)cc(cc1c2csc(NC(=O)[C@@H]3N(Cc4ccccc34)C(=O)OC(C)(C)C)c2)C#N,151.5972,337.33981299611116,-0.3696460603959597,Y,SN1050825382
21432,5min_10_40_EP_sol6,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(cc2)C(=O)C(F)(F)F)cc1,197.4468,247.59817017207047,-0.3197230807803721,Y,SN1050825396
21433,5min_10_40_EP_sol6,COc1c(F)cc(cc1c2csc(NC(=O)[C@H](CC(=O)O)c3ccccc3)c2)C#N,234.957,285.7286865668905,-0.32109229047446664,Y,SN1050825401
21449,Standard_3min_col3_sur,CS(=O)(=O)c1cc(Cl)ccc1N2CCN(CC2)c3ncccc3NCc4cccnn4,78.816,315.66997268929833,-0.35632339234096305,Y,SN1047627028
21452,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3CCN(Cc3s2)C(=O)NCC(F)(F)F)cc1,84.70920000000002,305.21400999343996,-0.4137832988742472,Y,SN1047872358
21453,Standard_3min_col3_sur,CS(=O)(=O)c1cc(Cl)ccc1N2CCN(CC2)c3ncccc3NC[C@H]4CCOC4,88.9182,308.7661551710282,-0.36054131009038415,Y,SN1047872462
21477,5min_10_40_Luna_sol6,CC(C)(C)OC(=O)N[C@@H](C(=O)Nc1cc(cs1)c2cccnc2OCc3ccc(OC(F)(F)F)cc3)c4ccccc4,129.7158,395.705458402674,-0.4525014086317751,Y,SN1050825533
21478,5min_10_40_Luna_sol6,CC(C)(C)OC(=O)N[C@H](CCC(=O)N)C(=O)Nc1cc(cs1)c2cccnc2OCc3ccc(OC(F)(F)F)cc3,179.7312,378.9281866770806,-0.5458482471350415,Y,SN1050825547
21479,5min_10_40_Luna_sol6,CCCC(CCC)C(=O)Nc1cc(cs1)c2cccnc2OCc3ccc(OC(F)(F)F)cc3,122.421,328.6107513566487,-0.34171407037379103,Y,SN1050825651
21480,5min_10_40_Luna_sol6,CCS(=O)(=O)c1ccc(CNC(=O)c2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F)cc1,171.3948,266.38900558212515,-0.3774478752326152,Y,SN1050825665
21481,5min_10_40_Luna_sol6,N[C@@H](C(=O)Nc1cc(cs1)c2cccnc2OCc3ccc(OC(F)(F)F)cc3)c4ccccc4,130.75799999999998,330.18894785306225,-0.36822735293518816,Y,SN1050825679
21482,5min_10_40_Luna_sol6,OCCC(=O)N[C@@H](C(=O)Nc1cc(cs1)c2cccnc2OCc3ccc(OC(F)(F)F)cc3)c4ccccc4,195.3612,372.08733442043393,-0.4466480190634287,Y,SN1050825783
21483,Standard_3min_col2_alk,CCCN(c1cnc(C(=O)[C@H]2C[C@@H]2C(=O)O)c(OC)c1)c3ccc(F)c4ccccc34,73.7622,290.62375156671436,-0.3280890351087395,Y,SN1050825797
21484,Standard_3min_col3_sur,OC1(CCN(CC1)C(=O)C2(Cc3ccccc3)CNC2)c4ccccc4,66.18480000000001,263.8282673111413,-0.27398312354974425,Y,SN1050825802
21485,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc2cc(cs2)c3cc(cc(F)c3OC)C#N,122.5992,383.4918986519568,-0.4828076933272039,Y,SN1050825816
21486,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(cc1)[C@@H](N)C(=O)Nc2cc(cs2)c3cc(cc(F)c3OC)C#N,80.499,317.89482127351084,-0.39954121006762144,Y,SN1050825920
21488,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)Cc2c[nH]c3ccccc23)C(=O)Nc4cc(cs4)c5cc(cc(F)c5OC)C#N,115.023,432.9174875686306,-0.4872792593067359,Y,SN1050825948
21492,Standard_3min_col3_sur,FC(F)(F)c1ccc(NC(=O)NCCNc2nc3CCCc3c(n2)N4CCCCC4)nc1,88.08120000000002,290.62830605265475,-0.43973726416756803,Y,SN1050826184
21493,Standard_3min_col3_sur,FC(F)(F)c1ccnc(NCCNC(=O)Cc2ccccc2Cl)n1,102.3918,216.9587767670412,-0.2964076287832008,Y,SN1050826198
21495,5min_10_40_EP_sol6,CCS(=O)(=O)c1ccc(CNC(=O)c2cnc(s2)c3ccccc3c4ccc(cc4)C(=O)O)cc1,250.587,355.5415371748651,-0.3751412391306061,Y,SN1050826217
21506,5min_10_40_EP_sol6,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(S[C@@H](C)COc2cccc(Cl)c2)n1,187.0248,325.0682552493116,-0.4565101536087088,Y,SN1047627264
21513,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(cc1)[C@H](NC(=O)N)C(=O)Nc2cc(cs2)c3cccnc3OCc4ccc(OC(F)(F)F)cc4,120.9138,406.1351840701584,-0.5390582636521574,Y,SN1048685616
21519,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(=O)CCO)C(=O)Nc2cc(cs2)c3cc(cc(F)c3OC)C#N,97.338,359.8131920520921,-0.4766509734914418,Y,SN1048685998
21536,Standard_3min_col2_alk,CCC(CC)NC1=C(Nc2ccc(Cl)c(c2O)S(=O)(=O)N(C)OC)C(=O)C1=O,70.3992,274.20792176123825,-0.40035948541701216,Y,SN1047627028
21539,Standard_3min_col2_alk,FC(F)(F)c1ccc(NC(=O)NCCNc2nc3CCCc3c(n2)N4CCCCC4)nc1,116.7042,290.62830605265475,-0.43973726416756803,Y,SN1051225757
21549,Standard_3min_col3_sur,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](NC(=O)[C@H](Cc4ncc[nH]4)NC(=O)[C@H](CCC(=O)O)NC(=O)C)C(C)C)C(C)C)C(=O)N[C@@H](C)C(=O)O,172.3572,868.6015856583325,-1.4710868174068064,Y,SN1047628184
21568,Standard_3min_col3_sur,CCCCOc1ccc(cc1)c2nnc(Sc3ccc4nnc(C)n4n3)n2C,95.6568,279.98607593522627,-0.2522009506650211,Y,SN1047626995
21576,Standard_3min_col2_alk,CCS(=O)(=O)c1ccc(CNC(=O)c2cnc(s2)c3ccccc3c4ccc(CO)cc4)cc1,96.4968,353.7796806141135,-0.3601730318489069,Y,SN1050824580
21577,Standard_3min_col2_alk,O=C(N1CCCC1)C(=O)c2ccc3ccccc3c2,99.0228,186.82653448784973,-0.18049538078909347,Y,SN1050824594
21578,Standard_3min_col2_alk,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(cc2)C(C)(C)C#N)cc1,90.6048,266.78673429872043,-0.31141075043489125,Y,SN1050824509
21579,Standard_3min_col2_alk,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(cc2)C3(O)CC3)cc1,73.76100000000002,253.5780888409254,-0.3098385817194953,Y,SN1050824613
21580,Standard_3min_col2_alk,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(cc2)C3(CC3)OC)cc1,91.4448,265.7211251963486,-0.3029787178771025,Y,SN1050824627
21581,Standard_3min_col2_alk,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(cc2)[C@H](O)C(F)F)cc1,74.604,248.81070322943097,-0.3430072453142772,Y,SN1050824731
21582,Standard_3min_col2_alk,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(cc2)[C@@H](O)C(F)F)cc1,74.6058,248.7890149985601,-0.3441744885729464,Y,SN1050824745
21583,Standard_3min_col2_alk,CC(C)CC1=NN(CC(=O)NCc2ccccc2)C(=O)c3ccccc13,107.4432,260.34530006316595,-0.2691418207265675,Y,SN1050824759
21584,Standard_3min_col2_alk,COc1ccc(NC(=O)CN2N=C(CC(C)C)c3ccccc3C2=O)cc1,107.4432,265.03847239374767,-0.2983565144193377,Y,SN1050824863
21585,Standard_3min_col2_alk,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3CCN(Cc3s2)C(=O)OC4CCCC4)cc1,104.9172,327.6007406124449,-0.3856499340496827,Y,SN1050824877
21587,Standard_7min_col4_sur_0-99,CC(C)C[C@H](NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC[S@](=O)C)C(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CS)C(=O)N,86.3958,781.9799448543083,-1.7464279895159431,Y,SN1050824995
21589,5min_10_40_Luna_sol6,CS(=O)(=O)c1cc(Cl)ccc1N2CCN(CC2)c3ncccc3NC(=O)Cc4nnc(N)s4,225.5868,335.33372156851885,-0.4326161589842965,Y,SN1050825014
21591,5min_10_40_Luna_sol6,Cc1ocnc1CC(=O)Nc2cccnc2N3CCN(CC3)c4ccc(Cl)cc4S(=O)(=O)C,135.9672,327.46536909054385,-0.4095850190202955,Y,SN1050825132
21593,5min_10_40_Luna_sol6,CCCS(=O)(=O)Nc1cc(cc2CN([C@@H](C)C3CC3)C(=O)c12)c4sc(NC(=O)C)nc4C,165.1428,327.35512570208624,-0.4142263675136391,Y,SN1050825250
21594,5min_10_40_Luna_sol6,COc1ccc(OC)c(c1)S(=O)(=O)Nc2cc(cc3CN([C@@H](C)C4CC4)C(=O)c23)c5sc(NC(=O)C)nc5C,201.6132,388.63060483233414,-0.4650752197102224,Y,SN1050825264
21595,5min_10_40_Luna_sol6,CCS(=O)(=O)Nc1cc(cc2CN([C@@H](C)C3CC3)C(=O)c12)c4sc(NC(=O)C)nc4C,168.41400000000004,315.5097655255325,-0.4073613020068416,Y,SN1050825278
21628,5min_10_40_Luna_sol6,CN1CCn2c(C1)ncc2C(=O)Nc3cccc(Nc4nc(Nc5cc(cnc5F)N6C[C@@H]7C[C@H]6CN7C)ncc4C)c3,277.68,409.0032121326329,-0.5220538338376643,Y,SN1046581231
21641,5min_10_40_EP_sol6,COC(=O)c1cccc(c1)S(=O)(=O)Nc2cc(cc3CN([C@@H](C)C4CC4)C(=O)c23)c5sc(NC(=O)C)nc5C,185.985,385.3604135961895,-0.4817635104133372,Y,SN1051332088
21642,5min_10_40_EP_sol6,CN(C)CCOc1cccc(Nc2nc(Nc3cc(cnc3F)N4C[C@@H]5C[C@H]4CN5C)ncc2C)c1,168.27,351.25108302649033,-0.4246350036911489,Y,SN1051332192
21648,Standard_3min_col2_alk,FC(F)(F)c1ccc(NCCNC(=O)Cc2ccccc2Cl)nc1,100.7082,221.30745133587916,-0.2779827136700321,Y,SN1047626995
21657,Standard_3min_col2_alk,CC(C)c1ccc(cc1)C2=NN(C(=S)N2C)c3ccc4nnnn4n3,113.337,247.10715422090928,-0.1909007807566757,Y,SN1047627264
21670,Standard_3min_col3_sur,CCCCOc1ccc(cc1)C2=NN(C(=S)N2C)c3ncc4cccn4n3,126.8082,272.7287096015802,-0.23483040696472174,Y,SN1050710228
21673,Standard_3min_col3_sur,COCCCn1c(Sc2ccc3nccn3n2)nnc1c4ccc(cc4)C(F)(F)F,92.2848,276.33397967670606,-0.2844286912702928,Y,SN1046520802
21674,Standard_3min_col3_sur,COc1ccc(cc1)c2nnc(Sc3ccc4nccn4n3)n2C,68.70899999999999,237.39448339351785,-0.21358382123125486,Y,SN1046520948
21675,Standard_3min_col3_sur,CCCCOc1ccc(cc1)c2nnc(Sc3ccc4nccn4n3)n2C,97.3368,272.64745037512563,-0.2435610733144087,Y,SN1046521052
21694,Standard_3min_col3_sur,CC(=O)N1CC[C@H](C1)S(=O)(=O)N,19.873800000000006,120.27762090074593,-0.25548860438228665,Y,SN1046521170
21695,Standard_3min_col3_sur,CC(=O)N1CCC[C@@H](CS(=O)(=O)N)C1,40.923,143.831993309037,-0.27735692505333825,Y,SN1046521066
21705,5min_10_40_Luna_sol6,CCS(=O)(=O)c1ccc(cc1)[C@H](NC(=O)OC(C)(C)C)C(=O)Nc2cc(cs2)c3cccnc3OCc4ccc(OC(F)(F)F)cc4,160.9752,449.0782574696155,-0.543616267193338,Y,SN1050709261
21723,Standard_3min_col2_alk,OCCC(=O)N[C@@H](C(=O)Nc1cc(cs1)c2cccnc2OCc3ccc(OC(F)(F)F)cc3)c4ccccc4,118.3938,372.08733442043393,-0.4466480190634287,Y,SN1050709412
21724,5min_10_40_Luna_sol6,CN(C)CCOc1ccc(Nc2nc(Nc3cc(cnc3F)N4C[C@@H]5C[C@H]4CN5C)ncc2C)cc1,276.6372,351.19949885319033,-0.4278417463073141,Y,SN1050709426
21725,5min_10_40_Luna_sol6,FC(F)(F)c1ccc(NCCNC(=O)Cc2ccccc2Cl)nc1,103.665,221.30745133587916,-0.2779827136700321,Y,SN1050709530
21731,Standard_7min_col4_sur_0-99,CC1=CN(CC(=O)N(CCNC(=O)CN(CCNC(=O)CN(CCNC(=O)CN(CCNC(=O)CN(CCNC(=O)CN(CCNC(=O)c2ccc3[nH]ccc3c2)C(=O)CN4C=C(C)C(=O)NC4=O)C(=O)Cn5cnc6C(=O)NC(=Nc56)N)C(=O)CN7C=C(C)C(=O)NC7=O)C(=O)Cn8cnc9C(=O)NC(=Nc89)N)C(=O)CN%10C=CC(=NC%10=O)N)CC(=O)N)C(=O)NC1=O,387.999,1148.36543816139,-2.232014422205222,Y,SN1044899207
21751,Standard_3min_col2_alk,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3CCN(Cc3s2)C(=O)c4ccccc4)cc1,88.0752,331.9027540818528,-0.3465824732266263,Y,SN1046453758
